  39 Cisco VPN
  19 DriverVersionMismatch
   2 AdapterVendorID: 0x8086, AdapterDeviceID: 0x2a42, AdapterSubsysID: 02601025, AdapterDriverVersion: 8.15.10.1892
   2 AdapterVendorID: 0x8086, AdapterDeviceID: 0x2a42, AdapterSubsysID: 02331028, AdapterDriverVersion: 8.15.10.2869
   2 AdapterVendorID: 0x8086, AdapterDeviceID: 0x2a42, AdapterSubsysID: 013b1025, AdapterDriverVersion: 8.15.10.2869
   2 AdapterVendorID: 0x8086, AdapterDeviceID: 0x2a42, AdapterSubsysID: 00000000, AdapterDriverVersion: 8.15.10.2993
   2 AdapterVendorID: 0x8086, AdapterDeviceID: 0x2a42, AdapterSubsysID: 00000000, AdapterDriverVersion: 8.15.10.2555
   2 AdapterVendorID: 0x8086, AdapterDeviceID: 0x2a42, AdapterSubsysID: 00000000, AdapterDriverVersion: 8.15.10.1883
   2 AdapterVendorID: 0x8086, AdapterDeviceID: 0x2a12, AdapterSubsysID: 308a103c, AdapterDriverVersion: 8.15.10.1825
   2 AdapterVendorID: 0x8086, AdapterDeviceID: 0x2a02, AdapterSubsysID: 30d9103c, AdapterDriverVersion: 8.15.10.1749
   2 AdapterVendorID: 0x8086, AdapterDeviceID: 0x2a02, AdapterSubsysID: 00000000, AdapterDriverVersion: 8.15.10.1749
   2 AdapterVendorID: 0x8086, AdapterDeviceID: 0x1616, AdapterSubsysID: 390c17aa, AdapterDriverVersion: 10.18.14.4080
   2 AdapterVendorID: 0x8086, AdapterDeviceID: 0x1616, AdapterSubsysID: 2296103c, AdapterDriverVersion: 10.18.10.3960
   2 AdapterVendorID: 0x8086, AdapterDeviceID: 0x0f31, AdapterSubsysID: 09361025, AdapterDriverVersion: 10.18.10.3993
   2 AdapterVendorID: 0x8086, AdapterDeviceID: 0x0f31, AdapterSubsysID: 09001025, AdapterDriverVersion: 10.18.10.3383
